city,house type,house_area,garden_area,rooms,balconies,air_condition,parking,protected_room,elevator,renovated,furniture,accessibility,bars,storage,price,rent price,cap rate
ashdod,apartment,110.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2250000.0,5338,2.847
beer sheva,apartment,65.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,670000.0,2376,4.256
tel aviv,apartment,70.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2580000.0,6219,2.893
natanya,apartment,92.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2450000.0,5852,2.866
tel aviv,apartment,100.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4950000.0,9619,2.332
haifa,garden apartment,130.0,30.0,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1680000.0,5905,4.218
petah tikva,apartment,112.0,0.0,4.5,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3290000.0,6083,2.219
ramat gan,apartment,110.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3690000.0,6931,2.254
jerusalem,apartment,70.0,0.0,3.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2200000.0,4496,2.452
ashdod,apartment,170.0,0.0,5.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2900000.0,8079,3.343
natanya,dual family,280.0,330.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6500000.0,12819,2.367
ashkelon,apartment,80.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000.0,3115,3.398
natanya,apartment,55.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650000.0,3639,2.647
haifa,apartment,100.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1300000.0,4335,4.002
jerusalem,penthouse,110.0,0.0,4.5,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5200000.0,8105,1.870
ashdod,apartment,161.0,0.0,5.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3100000.0,6833,2.645
natanya,apartment,76.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1950000.0,6051,3.724
tel aviv,apartment,90.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6000000.0,7535,1.507
haifa,apartment,60.0,0.0,2.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725000.0,2721,4.504
rishon lezion,apartment,135.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4100000.0,7692,2.251
jerusalem,apartment,75.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2550000.0,6250,2.941
tel aviv,apartment,83.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4800000.0,9442,2.361
natanya,apartment,165.0,0.0,4.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4600000.0,10146,2.647
beer sheva,apartment,75.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,690000.0,2737,4.760
jerusalem,duplex,110.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2190000.0,8730,4.784
ramat gan,garden apartment,57.0,54.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2350000.0,5551,2.835
tel aviv,apartment,53.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2720000.0,5488,2.421
jerusalem,apartment,75.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3280000.0,5845,2.138
beer sheva,private house,486.0,486.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2300000.0,9152,4.775
ashdod,penthouse,114.0,0.0,3.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1850000.0,5181,3.361
ramat gan,private house,189.0,450.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8395000.0,17545,2.508
ashdod,apartment,159.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3500000.0,7502,2.572
tel aviv,apartment,106.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,6200000.0,11390,2.205
tel aviv,apartment,70.0,0.0,2.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3790000.0,8851,2.802
tel aviv,penthouse,284.0,0.0,5.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9850000.0,17988,2.191
ramat gan,apartment,150.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3790000.0,9989,3.163
haifa,apartment,154.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2850000.0,7030,2.960
tel aviv,penthouse,119.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10800000.0,9891,1.099
beer sheva,apartment,153.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1600000.0,4481,3.361
tel aviv,apartment,56.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3757600.0,6313,2.016
tel aviv,apartment,65.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5100000.0,8418,1.981
tel aviv,apartment,114.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5600000.0,12185,2.611
natanya,apartment,120.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2290000.0,8096,4.242
petah tikva,apartment,105.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2900000.0,6922,2.864
jerusalem,penthouse,100.0,0.0,4.5,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5500000.0,8767,1.913
ashkelon,apartment,78.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250000.0,2733,2.624
jerusalem,garden apartment,150.0,60.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3330000.0,10621,3.827
haifa,penthouse,120.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1590000.0,7526,5.680
jerusalem,apartment,90.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4000000.0,8298,2.489
tel aviv,apartment,100.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3900000.0,10220,3.145
tel aviv,penthouse,151.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5200000.0,12427,2.868
tel aviv,apartment,111.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5690000.0,10323,2.177
jerusalem,apartment,53.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2450000.0,4257,2.085
tel aviv,garden apartment,220.0,100.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4300000.0,11498,3.209
tel aviv,penthouse,147.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4480000.0,15095,4.043
rishon lezion,apartment,90.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2150000.0,6192,3.456
tel aviv,apartment,112.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,6400000.0,10836,2.032
tel aviv,apartment,50.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2400000.0,5703,2.852
beer sheva,garden apartment,120.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1035000.0,4179,4.845
beer sheva,apartment,56.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,650000.0,2172,4.010
haifa,penthouse,180.0,0.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2750000.0,6184,2.698
tel aviv,apartment,74.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4380000.0,6181,1.693
jerusalem,apartment,53.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2300000.0,4161,2.171
tel aviv,apartment,107.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5800000.0,10310,2.133
natanya,apartment,140.0,0.0,4.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3900000.0,8134,2.503
natanya,apartment,133.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3390000.0,9326,3.301
tel aviv,apartment,65.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5550000.0,9053,1.957
haifa,apartment,115.0,0.0,3.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3800000.0,6847,2.162
tel aviv,penthouse,82.0,0.0,3.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3900000.0,8823,2.715
jerusalem,apartment,70.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2200000.0,5295,2.888
tel aviv,dual family,300.0,175.0,3.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7600000.0,7180,1.134
jerusalem,garden apartment,170.0,0.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,4050000.0,11679,3.460
tel aviv,apartment,70.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4100000.0,9558,2.797
natanya,apartment,145.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2590000.0,6336,2.936
haifa,apartment,138.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3850000.0,6011,1.874
tel aviv,apartment,124.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8000000.0,10714,1.607
tel aviv,apartment,80.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4600000.0,9490,2.476
ashdod,penthouse,200.0,0.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3500000.0,9137,3.133
natanya,apartment,125.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2300000.0,7326,3.822
tel aviv,apartment,150.0,0.0,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,8200000.0,17298,2.531
tel aviv,apartment,138.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,8200000.0,13542,1.982
jerusalem,apartment,107.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3300000.0,7320,2.662
petah tikva,apartment,110.0,0.0,3.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2450000.0,7213,3.533
jerusalem,apartment,115.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5500000.0,9601,2.095
tel aviv,apartment,58.0,0.0,2.5,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3080000.0,6867,2.675
natanya,apartment,65.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1790000.0,4045,2.712
ramat gan,apartment,117.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2800000.0,8475,3.632
tel aviv,apartment,131.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,7790000.0,13950,2.149
rishon lezion,apartment,74.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2370000.0,5342,2.705
haifa,apartment,80.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250000.0,3499,3.359
beer sheva,apartment,72.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,860000.0,2413,3.367
ashdod,apartment,98.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1880000.0,4368,2.788
tel aviv,apartment,55.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0,5624,1.928
tel aviv,private house,265.0,220.0,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,8900000.0,12637,1.704
tel aviv,apartment,95.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6190000.0,11588,2.246
haifa,apartment,50.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1180000.0,2953,3.003
ashdod,apartment,95.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1800000.0,4560,3.040
ashkelon,private house,153.0,440.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4100000.0,8137,2.382
natanya,apartment,78.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1630000.0,4301,3.166
petah tikva,apartment,142.0,0.0,6.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3870000.0,8108,2.514
ramat gan,apartment,88.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2900000.0,7650,3.166
natanya,apartment,110.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1870000.0,6593,4.231
tel aviv,apartment,80.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3490000.0,10755,3.698
haifa,apartment,80.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1480000.0,3665,2.972
tel aviv,apartment,111.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,6650000.0,11303,2.040
ashdod,apartment,92.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1830000.0,4665,3.059
haifa,apartment,141.0,0.0,4.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2900000.0,6573,2.720
beer sheva,penthouse,150.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1920000.0,4643,2.902
jerusalem,garden apartment,148.0,70.0,4.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2200000.0,7968,4.346
tel aviv,apartment,84.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3980000.0,8612,2.597
natanya,apartment,45.0,0.0,2.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1250000.0,3591,3.447
ashdod,apartment,100.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2120000.0,4607,2.608
ashdod,apartment,200.0,0.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3600000.0,8307,2.769
natanya,garden apartment,78.0,50.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2350000.0,4911,2.508
natanya,private house,145.0,100.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4700000.0,12259,3.130
natanya,duplex,125.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2900000.0,7729,3.198
ashkelon,apartment,119.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1700000.0,4323,3.052
tel aviv,garden apartment,140.0,50.0,3.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4200000.0,6097,1.742
rishon lezion,apartment,120.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3180000.0,7230,2.728
tel aviv,dual family,335.0,180.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,14500000.0,19080,1.579
beer sheva,apartment,76.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750000.0,2653,4.245
tel aviv,apartment,56.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3696000.0,5008,1.626
tel aviv,apartment,140.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5850000.0,13187,2.705
jerusalem,apartment,70.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2290000.0,4603,2.412
petah tikva,garden apartment,110.0,40.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2450000.0,6021,2.949
jerusalem,garden apartment,83.0,130.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4100000.0,7478,2.189
ramat gan,apartment,80.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2950000.0,5377,2.187
tel aviv,apartment,100.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6350000.0,9481,1.792
ramat gan,apartment,62.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2390000.0,5791,2.908
ashkelon,apartment,75.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1330000.0,3721,3.357
ashdod,apartment,220.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4500000.0,8227,2.194
tel aviv,garden apartment,140.0,190.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7600000.0,15070,2.379
tel aviv,apartment,87.0,0.0,3.5,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3250000.0,9762,3.604
ramat gan,apartment,63.0,0.0,2.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2190000.0,5408,2.963
tel aviv,apartment,75.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5300000.0,10355,2.345
natanya,apartment,122.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3250000.0,6498,2.399
natanya,apartment,74.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1590000.0,5065,3.823
natanya,dual family,70.0,80.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2290000.0,5208,2.729
ramat gan,apartment,80.0,0.0,3.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2690000.0,5475,2.442
tel aviv,apartment,125.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6300000.0,12683,2.416
petah tikva,apartment,100.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600000.0,4901,2.262
tel aviv,apartment,60.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2360000.0,5420,2.756
jerusalem,apartment,75.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3100000.0,5607,2.170
ramat gan,apartment,84.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2500000.0,6457,3.099
tel aviv,apartment,54.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600000.0,5202,2.401
natanya,private house,231.0,200.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5750000.0,12172,2.540
tel aviv,apartment,62.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3300000.0,5123,1.863
beer sheva,apartment,52.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,600000.0,2002,4.004
haifa,apartment,55.0,0.0,2.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,909000.0,2735,3.611
natanya,garden apartment,72.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2180000.0,5322,2.930
jerusalem,apartment,40.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1950000.0,5068,3.119
ashdod,apartment,90.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750000.0,4309,2.955
tel aviv,apartment,125.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,10800000.0,12407,1.379
jerusalem,apartment,95.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3250000.0,6706,2.476
natanya,apartment,120.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2550000.0,7315,3.442
natanya,apartment,122.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2400000.0,7159,3.579
petah tikva,garden apartment,200.0,130.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2400000.0,5413,2.707
ramat gan,dual family,450.0,0.0,5.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8450000.0,11148,1.583
petah tikva,apartment,130.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3430000.0,6477,2.266
natanya,apartment,152.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3750000.0,9812,3.140
petah tikva,apartment,121.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2560000.0,7566,3.547
tel aviv,apartment,41.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2300000.0,5186,2.706
ashdod,apartment,215.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4500000.0,8445,2.252
haifa,apartment,82.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1550000.0,5413,4.191
tel aviv,apartment,96.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6800000.0,8988,1.586
tel aviv,apartment,107.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5800000.0,11346,2.347
tel aviv,apartment,60.0,0.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3400000.0,9030,3.187
haifa,apartment,100.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1580000.0,4972,3.776
rishon lezion,private house,350.0,250.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6170000.0,14273,2.776
ashkelon,apartment,200.0,0.0,5.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2350000.0,4947,2.526
jerusalem,penthouse,150.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4400000.0,11195,3.053
tel aviv,apartment,54.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3950000.0,6140,1.865
rishon lezion,apartment,110.0,0.0,4.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2800000.0,6849,2.935
tel aviv,apartment,85.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500000.0,6577,1.435
haifa,duplex,115.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2100000.0,5380,3.074
beer sheva,apartment,57.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,765000.0,2180,3.420
rishon lezion,apartment,77.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2250000.0,5628,3.002
beer sheva,garden apartment,165.0,70.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2330000.0,5173,2.664
tel aviv,apartment,69.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3100000.0,7445,2.882
rishon lezion,apartment,127.0,0.0,5.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3090000.0,6765,2.627
beer sheva,penthouse,360.0,0.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2799000.0,6056,2.596
beer sheva,apartment,110.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2030000.0,3792,2.242
jerusalem,apartment,62.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2150000.0,5938,3.314
jerusalem,apartment,220.0,0.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,6500000.0,12259,2.263
tel aviv,apartment,78.0,0.0,3.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2400000.0,6611,3.305
ashkelon,apartment,98.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1680000.0,3233,2.309
